id,TARGET
EK202310227408,139.8046875
EK202310243062,143.783203125
EK202310213464,141.58984375
EK202310111472,154.55078125
EK202310108233,132.0283203125
EK202310223065,127.369140625
EK202310230558,147.041015625
EK202320006897,150.1142578125
EK202310200032,140.4638671875
EK202310187191,163.220703125
EK202310161900,163.7197265625
EK202310121241,138.3837890625
EK202310225448,147.3212890625
EK202310227739,145.0595703125
EK202310216508,141.4599609375
EK202310233619,145.3984375
EK202310233918,154.44140625
EK202310202411,129.9794921875
EK202310186765,152.078125
EK202310241519,128.6552734375
EK202310203547,145.6689453125
EK202310186570,179.46875
EK202310146153,118.3515625
EK202310226412,142.7744140625
EK202310214773,154.849609375
EK202310141684,156.857421875
EK202310149333,135.5712890625
EK202310144706,142.966796875
EK202310104027,138.212890625
EK202310109413,143.5185546875
EK202310193755,135.2021484375
EK202310166019,159.658203125
EK202310203410,167.6328125
EK202310211531,131.0986328125
EK202310196157,141.849609375
EK202310244349,163.6005859375
EK202310145494,139.5908203125
EK202310212588,151.2705078125
EK202310139780,131.8447265625
EK202310240088,156.40625
EK202310111166,150.7607421875
EK202310188435,132.5986328125
EK202310177633,142.283203125
EK202310112926,143.23828125
EK202310234867,136.01953125
EK202310185802,130.552734375
EK202310162594,165.990234375
EK202310180089,153.443359375
EK202310217336,128.6767578125
EK202310192546,147.939453125
EK202310214169,143.4814453125
EK202310140770,159.6865234375
EK202310133498,144.2197265625
EK202310118801,147.5419921875
EK202310142404,156.4326171875
EK202310147891,152.318359375
EK202310210538,127.021484375
EK202320007456,142.8447265625
EK202310144587,129.5068359375
EK202310124235,133.5263671875
EK202310158438,126.86328125
EK202310215490,126.8212890625
EK202310174451,158.0947265625
EK202310212066,126.3623046875
EK202310222526,140.216796875
EK202310188934,109.82421875
EK202310227893,126.232421875
EK202310181260,149.35546875
EK202310202577,143.234375
EK202310120212,169.1494140625
EK202310149119,158.87109375
EK202310154393,162.2744140625
EK202310152225,125.9296875
EK202310105646,134.98828125
EK202310119351,128.22265625
EK202310148657,139.0107421875
EK202310196509,133.1220703125
EK202310194902,144.412109375
EK202310148288,127.3046875
EK202310215542,153.96484375
EK202310167939,151.1806640625
EK202310167455,153.7451171875
EK202310117792,127.1943359375
EK202310173362,146.4296875
EK202310124739,174.35546875
EK202310175587,143.9404296875
EK202310213185,141.1904296875
EK202310152468,140.576171875
EK202310131120,160.8388671875
EK202310124976,147.6015625
EK202310112499,151.3701171875
EK202310195528,127.337890625
EK202310239210,135.7392578125
EK202310142674,156.8369140625
EK202310243104,140.34375
EK202310237267,147.408203125
EK202310169374,134.3115234375
EK202310234090,127.166015625
EK202310233816,144.130859375
EK202310196376,161.08203125
EK202310148225,146.66796875
EK202310228837,131.443359375
EK202310181830,136.6904296875
EK202310191899,144.125
EK202310229263,139.6611328125
EK202310141990,142.921875
EK202310169654,165.376953125
EK202310123584,143.3076171875
EK202310109674,133.6533203125
EK202310106658,141.330078125
EK202310237324,138.197265625
EK202310133847,182.49609375
EK202310177544,117.1396484375
EK202310123823,138.7685546875
EK202310240866,115.537109375
EK202310200799,155.58984375
EK202310004956,131.8505859375
EK202310109116,163.3544921875
EK202310181159,150.3359375
EK202310128546,155.2470703125
EK202310206764,144.5654296875
EK202310203787,135.3828125
EK202310193227,143.091796875
EK202310157337,176.615234375
EK202310190691,158.5791015625
EK202310126193,144.580078125
EK202310223219,133.4208984375
EK202310161546,149.1259765625
EK202310220676,149.037109375
EK202310142344,137.609375
EK202310182666,125.4267578125
EK202310217828,134.833984375
EK202310240257,126.2412109375
EK202310125068,131.3701171875
EK202310166358,159.484375
EK202310177216,171.9599609375
EK202310146952,131.2021484375
EK202310199886,160.603515625
EK202310147741,151.6806640625
EK202310143091,144.6572265625
EK202310199575,143.5947265625
EK202310187305,161.4365234375
EK202310222496,149.849609375
EK202310216424,141.74609375
EK202310104377,136.85546875
EK202310227219,122.9912109375
EK202310140922,146.060546875
EK202310165008,168.5263671875
EK202310135583,148.435546875
EK202310171535,136.333984375
EK202310219272,144.1982421875
EK202310120647,154.970703125
EK202310140490,142.5146484375
EK202310173840,129.818359375
EK202310208109,128.3701171875
EK202310175605,151.9072265625
EK202310194297,143.880859375
EK202310116012,127.59765625
EK202310133738,135.09765625
EK202310003422,138.3837890625
EK202310186980,164.55078125
EK202310157421,136.412109375
EK202310145922,126.6728515625
EK202310203349,157.185546875
EK202310230457,167.9921875
EK202310230009,132.65234375
EK202310144393,165.474609375
EK202310155684,136.7294921875
EK202310243499,141.6298828125
EK202310148155,137.1181640625
EK202310162141,140.365234375
EK202310202043,138.6640625
EK202310165608,139.4931640625
EK202310193544,136.7158203125
EK202310164222,134.41796875
EK202310154530,148.1240234375
EK202310185022,135.7958984375
EK202310167516,156.9404296875
EK202310165006,125.0087890625
EK202310138314,163.279296875
EK202310213702,129.189453125
EK202310223111,169.6943359375
EK202310183009,122.890625
EK202310175427,135.408203125
EK202310198303,129.259765625
EK202310142355,171.79296875
EK202310190847,148.732421875
EK202310165750,165.0302734375
EK202310163376,136.0380859375
EK202310146237,145.1494140625
EK202310228171,141.7607421875
EK202310222340,157.568359375
EK202310119317,136.2236328125
EK202310209759,148.4423828125
EK202310188992,145.7685546875
EK202310236787,142.01953125
EK202310235111,145.033203125
EK202310192259,132.2861328125
EK202320005738,176.4677734375
EK202310143173,172.361328125
EK202310188740,150.029296875
EK202310106354,145.0498046875
EK202310235348,144.9296875
EK202310234038,157.466796875
EK202310172622,171.1318359375
EK202310172486,143.7958984375
EK202310121194,127.09375
EK202310221290,150.783203125
EK202310207879,143.716796875
EK202310114510,131.8251953125
EK202310179068,151.9951171875
EK202310163368,146.890625
EK202310232807,139.31640625
EK202310120523,122.0166015625
EK202310103969,136.3515625
EK202310004188,139.599609375
EK202310170648,173.88671875
EK202310139767,133.806640625
EK202310138473,169.24609375
EK202310235505,134.5703125
EK202310178729,126.6337890625
EK202310246801,138.8583984375
EK202310120603,136.5263671875
EK202310114895,144.8779296875
EK202310223798,134.5107421875
EK202310128963,128.4638671875
EK202310133013,125.5830078125
EK202310180731,168.9970703125
EK202310113860,116.216796875
EK202310201583,116.353515625
EK202310137449,134.5810546875
EK202310149678,164.169921875
EK202310199061,158.58203125
EK202310206139,127.6572265625
EK202310178048,166.0439453125
EK202310206902,133.48046875
EK202310135879,142.037109375
EK202310118974,125.5595703125
EK202310240661,157.1591796875
EK202310247702,123.4892578125
EK202310108959,143.1484375
EK202310139148,136.802734375
EK202310213608,125.7080078125
EK202310200833,149.0966796875
EK202310205491,149.2373046875
EK202310151833,161.9873046875
EK202310170507,133.2021484375
EK202310204695,153.4873046875
EK202310190993,148.6904296875
EK202310181846,143.568359375
EK202310191614,155.9970703125
EK202310146281,144.8203125
EK202310239715,138.9462890625
EK202310224583,124.84375
EK202310225752,139.8564453125
EK202310004050,152.423828125
EK202310112334,127.3017578125
EK202310178782,121.763671875
EK202310162090,138.2568359375
EK202310221447,143.48046875
EK202310219812,155.17578125
EK202310161855,150.939453125
EK202310127861,145.9208984375
EK202310114282,154.8876953125
EK202310105617,135.259765625
EK202310209302,131.173828125
EK202310115118,158.6318359375
EK202310003916,138.51171875
EK202310153698,151.0458984375
EK202310229027,145.5302734375
EK202310125705,148.67578125
EK202310123526,137.3466796875
EK202310226530,144.88671875
EK202310136267,115.1611328125
EK202310126875,148.6376953125
EK202310219223,125.6904296875
EK202310169669,143.2734375
EK202310136907,117.6103515625
EK202310167168,120.1845703125
EK202310225793,134.2998046875
EK202310178640,159.4833984375
EK202310130165,138.8486328125
EK202310154261,132.7041015625
EK202310220444,141.990234375
EK202310237028,155.822265625
EK202310165818,136.5234375
EK202310122598,142.3681640625
EK202310220372,149.3779296875
EK202310137417,140.3447265625
EK202310143378,160.865234375
EK202310175009,156.8388671875
EK202310211432,135.982421875
EK202310207842,143.369140625
EK202310180149,133.0869140625
EK202310190554,146.4755859375
EK202310223988,137.7275390625
EK202310130954,132.0244140625
EK202310116904,141.1650390625
EK202310161528,156.4375
EK202310148911,128.9873046875
EK202310153873,143.7275390625
EK202310144622,138.3291015625
EK202320007179,157.8251953125
EK202310213291,139.5986328125
EK202310248459,141.5244140625
EK202310129665,133.08203125
EK202310105584,118.4951171875
EK202310223037,129.2041015625
EK202310173189,140.384765625
EK202310174998,158.4580078125
EK202310128550,123.611328125
EK202310192354,119.8388671875
EK202310118760,130.8349609375
EK202310131373,145.685546875
EK202310168865,122.1953125
EK202310105103,149.1201171875
EK202310242757,133.1796875
EK202310164146,169.951171875
EK202310165707,160.8056640625
EK202310157341,161.0830078125
EK202310161673,164.060546875
EK202310203730,128.337890625
EK202310165334,135.7939453125
EK202310149964,148.2822265625
EK202310109435,133.39453125
EK202310105784,141.1494140625
EK202310004512,127.224609375
EK202310129345,151.8759765625
EK202310168741,138.6455078125
EK202310225441,133.7763671875
EK202310189863,137.873046875
EK202310181790,147.6494140625
EK202310223107,144.6650390625
EK202310117337,131.3974609375
EK202310247125,150.146484375
EK202310146172,130.1650390625
EK202310229871,137.7646484375
EK202310167352,165.1044921875
EK202310197659,170.24609375
EK202310237148,142.4501953125
EK202310204685,150.3681640625
EK202310241003,143.8154296875
EK202310148969,138.453125
EK202310217817,151.55078125
EK202310154285,151.7724609375
EK202310241422,144.4462890625
EK202310238083,141.01953125
EK202310177368,160.115234375
EK202310161506,144.5546875
EK202310159694,139.8125
EK202310233873,149.658203125
EK202310159627,130.216796875
EK202310204809,138.6552734375
EK202310221148,156.7880859375
EK202310203840,145.087890625
EK202310175485,142.8037109375
EK202310157943,157.37890625
EK202310166246,147.5341796875
EK202310104784,138.7373046875
EK202310123376,151.1708984375
EK202310204029,163.8642578125
EK202310185358,159.7021484375
EK202310108669,146.408203125
EK202310236018,154.7177734375
EK202310238742,138.5703125
EK202310111453,141.49609375
EK202310113005,136.4208984375
EK202310234668,155.8466796875
EK202310231883,137.693359375
EK202310170221,159.421875
EK202310004896,126.0908203125
EK202310161173,137.19921875
EK202310145172,130.9013671875
EK202310173181,133.9892578125
EK202310188825,132.970703125
EK202310179888,156.0556640625
EK202310232212,127.1220703125
EK202310162487,143.49609375
EK202310136794,144.3466796875
EK202310169969,144.5361328125
EK202310165477,136.8681640625
EK202310177712,141.2373046875
EK202310129186,140.5078125
EK202310127134,154.7998046875
EK202310228641,132.3271484375
EK202310195004,138.8642578125
EK202310196656,131.6884765625
EK202310129468,140.822265625
EK202320007200,167.744140625
EK202310153589,147.375
EK202310212764,171.2783203125
EK202310205885,165.9404296875
EK202310198505,125.4013671875
EK202310222811,146.4013671875
EK202310168127,153.5849609375
EK202310143599,132.28125
EK202310227359,130.8193359375
EK202310135358,137.8671875
EK202310171217,171.7841796875
EK202310191424,156.787109375
EK202310149689,176.6796875
EK202310195376,146.40234375
EK202310178299,155.150390625
EK202310210228,136.1904296875
EK202310107326,126.1123046875
EK202310152535,151.6572265625
EK202310154473,143.732421875
EK202310174554,151.5126953125
EK202310163286,138.37109375
EK202310111638,145.9267578125
EK202310196108,153.7119140625
EK202310212686,134.1943359375
EK202310231718,144.9658203125
EK202310137776,139.3486328125
EK202310178405,154.8701171875
EK202310117455,130.759765625
EK202310118568,138.2666015625
EK202310222315,144.3603515625
EK202310160822,149.626953125
EK202310118020,129.24609375
EK202310194677,186.392578125
EK202320006977,155.3291015625
EK202310214502,169.556640625
EK202310146297,137.5625
EK202320005953,158.69140625
EK202310200023,130.9814453125
EK202310147399,147.939453125
EK202310110181,101.71484375
EK202310225409,172.294921875
EK202310107374,146.328125
EK202310235775,139.771484375
EK202310154935,149.4521484375
EK202310160129,147.2529296875
EK202310136819,157.1044921875
EK202310212339,130.1044921875
EK202310186377,151.5927734375
EK202310149686,162.06640625
EK202310137146,153.8310546875
EK202310219413,131.1220703125
EK202310224119,140.78515625
EK202310124397,135.76953125
EK202310118844,158.4091796875
EK202310178888,122.796875
EK202310203695,127.0224609375
EK202310215102,140.697265625
EK202310116309,128.072265625
EK202310177340,158.2021484375
EK202310155692,144.2255859375
EK202310209761,122.7587890625
EK202310192459,155.751953125
EK202310166094,132.861328125
EK202310106639,142.6123046875
EK202310122597,134.3505859375
EK202310176641,149.4296875
EK202310128106,141.4970703125
EK202310164373,148.2109375
EK202310172650,147.38671875
EK202310161760,141.2109375
EK202310175173,146.7666015625
EK202310220355,140.4365234375
EK202310134340,126.5849609375
EK202310200856,168.79296875
EK202310198775,181.9287109375
EK202310237814,159.74609375
EK202310144745,136.68359375
EK202310116937,141.6650390625
EK202310180183,150.7705078125
EK202310123116,132.390625
EK202310111360,145.931640625
EK202310218124,152.6806640625
EK202310146929,144.3408203125
EK202310144079,177.984375
EK202310212540,149.814453125
EK202310206504,162.5341796875
EK202310126991,138.32421875
EK202310159652,145.443359375
EK202310132965,141.04296875
EK202310203675,146.3779296875
EK202310003467,128.2578125
EK202310178560,126.6142578125
EK202310115094,137.359375
EK202310127215,140.05078125
EK202310116379,128.4443359375
EK202310121118,135.4326171875
EK202310196670,137.5556640625
EK202310159655,127.3203125
EK202310201991,132.1328125
EK202310173068,151.5439453125
EK202310117260,149.0068359375
EK202310130209,149.7353515625
EK202310183122,139.9111328125
EK202310216257,138.7412109375
EK202310176511,159.728515625
EK202310187962,155.83203125
EK202310245277,159.00390625
EK202310181710,114.8681640625
EK202310227487,131.9404296875
EK202310210107,169.5439453125
EK202310175757,131.466796875
EK202310229135,139.8759765625
EK202310150766,129.361328125
EK202310164086,153.44140625
EK202310121488,152.7958984375
EK202310122656,127.7470703125
EK202310176310,145.388671875
EK202310207786,129.673828125
EK202310116196,141.74609375
EK202310166658,134.677734375
EK202320007269,186.6376953125
EK202310240222,145.2333984375
EK202310233074,133.859375
EK202310003785,142.2001953125
EK202310218333,132.5615234375
EK202310199829,141.4111328125
EK202310141201,121.3955078125
EK202310152509,152.5146484375
EK202310213008,114.0693359375
EK202310234244,145.8759765625
EK202310185496,150.4521484375
EK202310123939,143.4521484375
EK202310245118,143.791015625
EK202310126945,128.07421875
EK202310192940,150.974609375
EK202310154479,135.283203125
EK202310238968,132.3720703125
EK202310220804,146.8896484375
EK202310121547,123.833984375
EK202310156977,136.8662109375
EK202310220913,120.4013671875
EK202310153791,161.0576171875
EK202310231371,131.193359375
EK202310155012,140.85546875
EK202310106729,134.611328125
EK202310121458,124.298828125
EK202310129298,147.2900390625
EK202310185168,167.2646484375
EK202310171342,167.5859375
EK202310182043,139.0009765625
EK202310159692,156.3203125
EK202310198219,128.7529296875
EK202310186486,156.615234375
EK202310194185,128.287109375
EK202310135060,166.296875
EK202310151875,152.8173828125
EK202310148212,131.0361328125
EK202310158337,146.0927734375
EK202310160093,152.6787109375
EK202310176986,155.3994140625
EK202310142751,178.0791015625
EK202310186987,144.662109375
EK202310213398,135.86328125
EK202310227507,162.908203125
EK202310230539,146.0830078125
EK202310233022,133.4404296875
EK202310112067,148.94921875
EK202310191571,170.8232421875
EK202310128575,154.1376953125
EK202310116429,163.6220703125
EK202310222260,137.8974609375
EK202310167112,143.4423828125
EK202310197671,129.0419921875
EK202310133983,154.4453125
EK202310125081,142.6328125
EK202310165303,128.91796875
EK202310245022,135.0869140625
EK202310168737,148.4677734375
EK202310224066,145.4248046875
EK202310112653,139.0966796875
EK202310163794,137.58203125
EK202310177672,141.513671875
EK202310113138,141.751953125
EK202310198082,134.2373046875
EK202310186324,149.177734375
EK202310245063,123.9609375
EK202310162008,150.658203125
EK202310187033,129.75
EK202310165002,147.5556640625
EK202310179112,142.37109375
EK202310136261,144.578125
EK202310107886,142.65625
EK202310178081,155.3056640625
EK202310107978,141.896484375
EK202310186291,187.1298828125
EK202320006194,158.732421875
EK202310162147,132.9306640625
EK202310145820,135.947265625
EK202310208270,138.943359375
EK202310244610,140.974609375
EK202310115965,129.806640625
EK202310173325,137.345703125
EK202310200487,147.509765625
EK202310151600,160.7158203125
EK202310174873,128.478515625
EK202310154656,144.03125
EK202310186158,165.7333984375
EK202310159695,143.6826171875
EK202310153171,152.69140625
EK202310116138,148.193359375
EK202310241920,107.2314453125
EK202310172803,136.3271484375
EK202310003408,131.203125
EK202310113293,132.875
EK202310199063,155.8349609375
EK202310151401,162.529296875
EK202310154601,131.9423828125
EK202310111616,145.84765625
EK202310135809,137.146484375
EK202310123689,135.4453125
EK202310125344,119.0234375
EK202310204834,135.8076171875
EK202310154600,142.3759765625
EK202310171105,137.5888671875
EK202310192374,145.79296875
EK202310137424,145.7958984375
EK202310004414,125.244140625
EK202310157406,145.916015625
EK202310194870,154.3134765625
EK202310184853,141.0029296875
EK202310176587,147.3916015625
EK202310211243,125.0859375
EK202310116843,141.375
EK202310167978,126.6591796875
EK202310199028,153.2685546875
EK202310178842,133.3515625
EK202310003563,154.1611328125
EK202310113491,140.2021484375
EK202310202425,131.513671875
EK202310156026,149.8642578125
EK202310235868,131.6474609375
EK202310129923,127.421875
EK202310115347,140.6943359375
EK202310136092,173.3525390625
EK202310212411,124.650390625
EK202310198783,179.81640625
EK202310154295,133.8798828125
EK202310132080,137.3125
EK202310115510,135.1796875
EK202310186713,129.8193359375
EK202310246486,118.46875
EK202310220909,137.775390625
EK202310133930,141.669921875
EK202310230327,169.5888671875
EK202310227578,159.9853515625
EK202310147328,171.46875
EK202310174500,136.521484375
EK202310121141,139.9736328125
EK202310218136,157.2236328125
EK202310187497,171.8134765625
EK202310219497,134.173828125
EK202310158430,162.45703125
EK202310232072,148.9306640625
EK202310161910,150.375
EK202310232257,148.2509765625
EK202310109324,145.1474609375
EK202310117586,132.248046875
EK202310145201,151.3017578125
EK202310191458,145.9287109375
EK202310163905,146.701171875
EK202310200681,145.9912109375
EK202310190561,141.16796875
EK202310144363,131.275390625
EK202310196397,143.904296875
EK202310168831,134.2783203125
EK202320007357,165.154296875
EK202310125955,139.166015625
EK202310210692,140.041015625
EK202310202677,134.3759765625
EK202310212296,145.4150390625
EK202310228282,129.2841796875
EK202310198392,151.5546875
EK202310189017,131.9130859375
EK202310184070,160.3798828125
EK202320006398,155.6494140625
EK202310221409,159.61328125
EK202310229971,129.9365234375
EK202310202941,146.7197265625
EK202310131905,133.4501953125
EK202310112775,138.18359375
EK202310209245,142.060546875
EK202310185710,151.955078125
EK202310155827,127.9375
EK202310158156,165.1396484375
EK202310143080,144.666015625
EK202310217821,134.9453125
EK202310205060,136.3681640625
EK202310152230,160.884765625
EK202310215647,140.66015625
EK202310216568,141.873046875
EK202310173496,137.86328125
EK202310132220,146.6396484375
EK202310229606,130.8076171875
EK202310197847,145.640625
EK202310114444,138.453125
EK202310212587,148.4921875
EK202310128678,118.1201171875
EK202310129009,150.4248046875
EK202310135868,138.1435546875
EK202310004655,151.427734375
EK202310004666,126.935546875
EK202310172312,125.0322265625
EK202310212324,135.5419921875
EK202310234071,145.9921875
EK202310237714,134.0078125
EK202310227143,126.1787109375
EK202310106080,139.701171875
EK202310115972,139.48046875
EK202310223416,135.384765625
EK202310185745,134.3544921875
EK202310108584,146.9736328125
EK202310244398,132.302734375
EK202310104476,151.9775390625
EK202310243111,141.650390625
EK202310182118,147.9599609375
EK202310231776,133.8486328125
EK202310114793,140.890625
EK202310107506,120.1201171875
EK202310203271,147.669921875
EK202310206441,146.9560546875
EK202310197006,129.9833984375
EK202310213977,147.8330078125
EK202310174608,157.0107421875
EK202310126126,137.33203125
EK202310230545,147.052734375
EK202310103903,145.6513671875
EK202310234105,157.7275390625
EK202310165010,145.92578125
EK202310181940,141.3876953125
EK202310118673,131.3515625
EK202310188868,161.90234375
EK202310170989,163.931640625
EK202310213961,147.2138671875
EK202310236748,140.38671875
EK202310128144,150.716796875
EK202310131032,128.662109375
EK202310199927,139.4892578125
EK202310228569,138.5478515625
EK202310137099,148.19921875
EK202310216503,155.126953125
EK202310225348,134.8388671875
EK202310188082,133.4716796875
EK202310107466,159.3798828125
EK202310119468,171.869140625
EK202310177435,140.498046875
EK202310226065,169.1142578125
EK202310238474,135.4755859375
EK202310178935,128.775390625
EK202310111288,137.6513671875
EK202310231278,152.703125
EK202310195743,155.8583984375
EK202310177642,152.4111328125
EK202310159731,140.1806640625
EK202310233199,146.83203125
EK202310164963,136.3056640625
EK202310108728,136.1962890625
EK202310241516,146.4296875
EK202310114502,134.3232421875
EK202310163597,146.138671875
EK202310194099,139.5751953125
EK202310191390,154.4111328125
EK202310136653,153.2822265625
EK202310132780,152.41015625
EK202310192296,128.2568359375
EK202310210820,121.59375
EK202310157545,146.046875
EK202310117978,134.1376953125
EK202310128805,124.3232421875
EK202310239206,144.1103515625
EK202310184728,139.609375
EK202310188346,139.4453125
EK202310115220,125.2001953125
EK202310136091,178.1611328125
EK202310187000,148.25390625
EK202310004481,144.4482421875
EK202310142481,124.8681640625
EK202310241665,118.4404296875
EK202310172530,131.4462890625
EK202310242247,138.9619140625
EK202310201108,146.56640625
EK202310157151,148.82421875
EK202310248777,138.5576171875
EK202310234150,130.251953125
EK202310245991,134.1875
EK202310196183,141.771484375
EK202310112151,144.3876953125
EK202310240040,139.8251953125
EK202310122111,130.19921875
EK202310237646,146.427734375
EK202310236751,148.5439453125
EK202310110678,120.4072265625
EK202310175472,142.6865234375
EK202310104032,157.3154296875
EK202310130367,134.1826171875
EK202310218178,166.779296875
EK202310190059,178.623046875
EK202310154040,136.2724609375
EK202310104704,140.6943359375
EK202310234675,139.259765625
EK202320007076,149.423828125
EK202310117416,140.8837890625
EK202310106592,140.9296875
EK202310218855,147.39453125
EK202310112951,150.6513671875
EK202310198510,150.7060546875
EK202310170591,129.0625
EK202310171607,139.880859375
EK202310188047,165.6552734375
EK202310106176,132.580078125
EK202310139729,156.9892578125
EK202310188177,158.3251953125
EK202310216551,130.4013671875
EK202310190746,145.7783203125
EK202310198445,163.0009765625
EK202310167557,138.0732421875
EK202310232345,137.0166015625
EK202310205089,160.9345703125
EK202310200704,143.9111328125
EK202310168328,178.1552734375
EK202310117660,122.1806640625
EK202310241204,154.798828125
EK202310219555,141.0556640625
EK202310108822,138.2880859375
EK202310178261,153.7197265625
EK202310170803,138.5224609375
EK202310180578,140.8173828125
EK202310183233,158.203125
EK202310214067,176.3984375
EK202310177910,147.935546875
EK202310184628,169.5751953125
EK202310236640,134.3759765625
EK202310189443,164.90234375
EK202310219770,132.3896484375
EK202310188035,158.3505859375
EK202310110194,150.2177734375
EK202310244334,142.2060546875
EK202310196346,157.5126953125
EK202310239240,135.4580078125
EK202310190697,155.5595703125
EK202310183845,169.1494140625
EK202310173568,156.2607421875
EK202310122648,135.5068359375
EK202310138573,134.7119140625
EK202310107238,143.63671875
EK202310123716,126.32421875
EK202310222719,135.154296875
EK202310119574,134.8984375
EK202310106379,141.2314453125
EK202310179487,170.9482421875
EK202310204316,155.0283203125
EK202310112072,138.244140625
EK202310103891,160.5380859375
EK202310121527,145.9052734375
EK202310147901,163.0771484375
EK202310129747,169.00390625
EK202310216313,130.37109375
EK202310138904,165.1064453125
EK202310148441,145.7001953125
EK202310153870,130.0595703125
EK202310108732,129.9365234375
EK202310180949,145.52734375
EK202310108710,137.341796875
EK202310198670,130.2294921875
EK202310150197,171.9423828125
EK202310213492,140.94140625
EK202310136448,143.146484375
EK202310131230,157.5439453125
EK202310231399,135.98046875
EK202310121599,158.798828125
EK202310179738,163.4501953125
EK202310167476,162.1572265625
EK202310131623,146.1689453125
EK202310140730,150.3427734375
EK202310144389,153.830078125
EK202310245102,135.66796875
EK202310132691,125.2158203125
EK202310106449,139.6318359375
EK202310167353,117.966796875
EK202310236989,125.5458984375
EK202310111119,123.3193359375
EK202310186689,169.8154296875
EK202310209031,157.02734375
EK202310139037,151.8251953125
EK202310158574,136.890625
EK202310235776,135.150390625
EK202310149594,153.4892578125
EK202310106989,152.10546875
EK202310207828,156.3994140625
EK202310129283,140.1513671875
EK202310103761,138.353515625
EK202310117820,120.1103515625
EK202310170386,143.443359375
EK202310200918,155.087890625
EK202310104618,133.037109375
EK202310211311,137.4560546875
EK202310217151,160.197265625
EK202310197688,149.4853515625
EK202310141161,136.056640625
EK202310200723,129.134765625
EK202310192613,136.779296875
EK202310231385,140.9765625
EK202310161421,119.1298828125
EK202310185090,155.0634765625
EK202310118323,137.33984375
EK202310179435,145.576171875
EK202310246748,166.7294921875
EK202310203308,135.6533203125
EK202310166549,154.806640625
EK202310231043,142.16015625
EK202310144171,138.1474609375
EK202310171076,154.771484375
EK202310234671,146.46875
EK202310178258,147.8837890625
EK202310123111,131.8779296875
EK202310105273,145.4013671875
EK202310232779,110.98828125
EK202310245923,126.474609375
EK202310232934,127.94140625
EK202310206444,147.6181640625
EK202310199292,150.2763671875
EK202310172407,141.916015625
EK202310110982,129.6513671875
EK202310136670,146.3017578125
EK202310196416,155.9423828125
EK202310147370,149.986328125
EK202310203187,128.587890625
EK202310127574,142.23046875
EK202310223109,135.6220703125
EK202310210815,140.591796875
EK202310132728,166.0048828125
EK202310195728,155.251953125
EK202310162562,168.8525390625
EK202310122166,137.5654296875
EK202310133502,146.9912109375
EK202310176748,136.654296875
EK202310149681,144.205078125
EK202310133367,151.423828125
EK202310233308,157.5498046875
EK202310111956,149.5361328125
EK202310213087,123.7919921875
EK202310163861,132.1220703125
EK202310183017,124.9599609375
EK202310148049,149.4609375
EK202310159587,141.818359375
EK202310120104,154.7587890625
EK202310173791,136.2236328125
EK202310120609,126.322265625
EK202310120220,156.7216796875
EK202310164643,138.103515625
EK202310242480,135.666015625
EK202310237393,126.8349609375
EK202310110258,126.099609375
EK202310203310,141.484375
EK202310244388,126.130859375
EK202310142420,154.583984375
EK202310127247,159.837890625
EK202310245410,129.1083984375
EK202310198231,149.8564453125
EK202310224714,134.4521484375
EK202310112152,139.4736328125
EK202310219634,146.75390625
EK202310120507,136.9677734375
EK202310121024,148.1572265625
EK202310162609,150.4111328125
EK202310198139,134.830078125
EK202310115733,154.4873046875
EK202310197648,165.0595703125
EK202310152061,162.7685546875
EK202310246184,142.87109375
EK202310175646,154.1884765625
EK202310195357,159.01171875
EK202310180995,156.5341796875
EK202320007602,163.1005859375
EK202310125780,143.3662109375
EK202310141209,142.478515625
EK202310241145,156.544921875
EK202310214473,168.3369140625
EK202310104412,137.208984375
EK202310145300,154.5205078125
EK202310178546,115.705078125
EK202310222192,131.1240234375
EK202310003791,115.470703125
EK202310164084,142.33203125
EK202310247625,136.390625
EK202310179777,146.904296875
EK202310204086,131.78125
EK202310199051,154.478515625
EK202310199503,133.6796875
EK202310124201,136.0419921875
EK202310111462,136.28515625
EK202310149507,158.5244140625
EK202310149626,149.2353515625
EK202310196221,153.767578125
EK202310241259,159.39453125
EK202310110599,132.591796875
EK202310234816,149.5458984375
EK202310179926,146.6552734375
EK202310158821,152.4013671875
EK202310203000,138.201171875
EK202310162317,129.7451171875
EK202310125499,134.2119140625
EK202310171521,145.2705078125
EK202310155121,137.5205078125
EK202310246662,148.8974609375
EK202310222404,118.9267578125
EK202310119271,144.8369140625
EK202310179293,126.7978515625
EK202310162370,139.6142578125
EK202310185317,140.1025390625
EK202310192836,174.1240234375
EK202310197187,156.5087890625
EK202310119438,146.4931640625
EK202310154800,146.5869140625
EK202310162887,143.7353515625
EK202310114407,152.044921875
EK202310107541,166.421875
EK202310165391,130.41796875
EK202310114222,150.681640625
EK202310108463,148.9033203125
EK202310160505,144.7578125
EK202310175819,133.33203125
EK202310224211,147.521484375
EK202310181094,159.357421875
EK202310209683,147.8671875
EK202310144068,170.759765625
EK202310185016,164.0517578125
EK202310242866,123.5791015625
EK202310136700,116.0595703125
EK202310129667,143.3671875
EK202310185490,149.640625
EK202310180615,122.08203125
EK202310106120,137.7548828125
EK202310139529,125.236328125
EK202310208712,157.701171875
EK202310202493,153.7939453125
EK202310127493,142.0283203125
EK202310185646,145.6669921875
EK202310236048,121.310546875
EK202310215422,133.138671875
EK202310154768,154.232421875
